current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
23,55500,0.097,0.274,0.274,0.207,0.986
23,55600,0.098,0.309,0.309,0.228,0.986
23,55700,0.097,0.287,0.287,0.200,0.989
23,55800,0.097,0.245,0.245,0.245,0.976
23,55900,0.097,0.155,0.155,0.191,0.986
23,56000,0.098,0.136,0.136,0.192,0.985
23,56100,0.097,0.100,0.100,0.171,0.987
23,56200,0.097,0.124,0.124,0.175,0.987
23,56300,0.097,0.896,0.896,0.291,0.984
23,56400,0.098,0.114,0.114,0.162,0.988
23,56500,0.097,0.667,0.667,0.405,0.967
23,56600,0.097,0.082,0.082,0.152,0.988
23,56700,0.097,0.394,0.394,0.281,0.966
23,56800,0.098,0.111,0.111,0.173,0.989
23,56900,0.097,0.160,0.160,0.219,0.978
23,57000,0.097,0.092,0.092,0.166,0.987
23,57100,0.097,0.143,0.143,0.211,0.986
23,57200,0.098,0.129,0.129,0.161,0.989
23,57300,0.097,0.078,0.078,0.163,0.986
23,57400,0.097,0.634,0.634,0.269,0.987
23,57500,0.097,0.322,0.322,0.226,0.989
23,57600,0.098,0.059,0.059,0.144,0.988
23,57700,0.097,0.209,0.209,0.196,0.988
23,57800,0.097,0.335,0.335,0.234,0.986
24,57900,0.101,0.076,0.076,0.146,0.991
24,58000,0.099,0.080,0.080,0.169,0.985
24,58100,0.097,0.337,0.337,0.218,0.989
24,58200,0.097,0.640,0.640,0.373,0.953
24,58300,0.097,0.096,0.096,0.148,0.988
24,58400,0.099,0.137,0.137,0.170,0.988
24,58500,0.097,0.141,0.141,0.181,0.986
24,58600,0.098,0.073,0.073,0.144,0.990
24,58700,0.097,0.217,0.217,0.207,0.983
24,58800,0.098,0.287,0.287,0.238,0.978
24,58900,0.097,0.218,0.218,0.190,0.987
24,59000,0.098,0.127,0.127,0.177,0.987
24,59100,0.098,0.206,0.206,0.213,0.982
24,59200,0.099,0.139,0.139,0.165,0.989
24,59300,0.098,0.126,0.126,0.179,0.986
24,59400,0.098,0.095,0.095,0.162,0.986
24,59500,0.097,0.113,0.113,0.170,0.985
24,59600,0.099,0.114,0.114,0.183,0.984
24,59700,0.097,0.517,0.517,0.230,0.984
24,59800,0.098,0.696,0.696,0.312,0.983
24,59900,0.098,0.079,0.079,0.155,0.987
24,60000,0.099,0.317,0.317,0.208,0.987
24,60100,0.097,0.196,0.196,0.169,0.988
24,60200,0.098,0.181,0.181,0.214,0.982
24,60300,0.097,0.114,0.114,0.150,0.989
25,60400,0.101,0.171,0.171,0.220,0.985
25,60500,0.098,0.476,0.476,0.266,0.985
25,60600,0.097,0.194,0.194,0.207,0.987
25,60700,0.097,0.076,0.076,0.171,0.984
25,60800,0.099,0.937,0.937,0.404,0.973
25,60900,0.097,0.281,0.281,0.230,0.986
25,61000,0.098,0.110,0.110,0.189,0.983
25,61100,0.097,0.134,0.134,0.168,0.990
25,61200,0.099,0.111,0.111,0.165,0.990
25,61300,0.097,0.122,0.122,0.189,0.983
25,61400,0.097,0.120,0.120,0.195,0.980
25,61500,0.097,0.085,0.085,0.159,0.987
25,61600,0.098,0.072,0.072,0.143,0.989
25,61700,0.097,0.369,0.369,0.222,0.983
25,61800,0.097,0.163,0.163,0.200,0.986
25,61900,0.097,0.429,0.429,0.209,0.985
25,62000,0.098,0.154,0.154,0.184,0.986
25,62100,0.097,0.093,0.093,0.167,0.985
25,62200,0.097,0.099,0.099,0.174,0.989
25,62300,0.097,0.139,0.139,0.186,0.989
25,62400,0.097,0.391,0.391,0.255,0.986
25,62500,0.097,0.231,0.231,0.223,0.980
25,62600,0.097,0.147,0.147,0.230,0.977
25,62700,0.097,0.081,0.081,0.159,0.988
25,62800,0.098,0.088,0.088,0.160,0.988
26,62900,0.099,0.054,0.054,0.133,0.988
26,63000,0.097,0.143,0.143,0.158,0.988
26,63100,0.097,0.108,0.108,0.162,0.989
26,63200,0.097,0.103,0.103,0.155,0.990
26,63300,0.097,0.318,0.318,0.225,0.988
26,63400,0.097,0.063,0.063,0.136,0.990
26,63500,0.097,2.811,2.811,0.301,0.982
26,63600,0.097,0.119,0.119,0.173,0.989
26,63700,0.097,0.227,0.227,0.193,0.991
26,63800,0.097,0.606,0.606,0.223,0.989
26,63900,0.097,0.271,0.271,0.204,0.990
26,64000,0.098,0.097,0.097,0.166,0.989
26,64100,0.097,0.900,0.900,0.298,0.988
26,64200,0.097,0.103,0.103,0.186,0.984
26,64300,0.099,0.136,0.136,0.192,0.983
26,64400,0.098,0.065,0.065,0.150,0.990
26,64500,0.097,0.071,0.071,0.168,0.989
26,64600,0.097,0.151,0.151,0.188,0.989
26,64700,0.097,0.071,0.071,0.157,0.988
26,64800,0.098,0.166,0.166,0.201,0.987
26,64900,0.097,0.109,0.109,0.171,0.990
26,65000,0.097,0.282,0.282,0.198,0.989
26,65100,0.097,0.448,0.448,0.253,0.978
26,65200,0.097,0.060,0.060,0.148,0.989
26,65300,0.097,0.099,0.099,0.138,0.990
27,65400,0.099,0.120,0.120,0.161,0.985
27,65500,0.098,0.066,0.066,0.150,0.987
27,65600,0.098,0.115,0.115,0.163,0.988
27,65700,0.097,0.067,0.067,0.148,0.988
27,65800,0.097,0.190,0.190,0.229,0.981
27,65900,0.097,0.069,0.069,0.145,0.989
27,66000,0.099,0.089,0.089,0.156,0.989
27,66100,0.097,0.087,0.087,0.158,0.992
27,66200,0.098,0.090,0.090,0.165,0.988
27,66300,0.098,0.146,0.146,0.169,0.987
27,66400,0.099,0.090,0.090,0.145,0.990
27,66500,0.097,0.114,0.114,0.140,0.990
27,66600,0.097,0.253,0.253,0.178,0.991
27,66700,0.098,0.067,0.067,0.145,0.988
27,66800,0.099,0.181,0.181,0.170,0.989
27,66900,0.098,0.344,0.344,0.235,0.981
27,67000,0.098,0.129,0.129,0.167,0.990
27,67100,0.097,0.173,0.173,0.227,0.978
27,67200,0.098,0.068,0.068,0.154,0.989
27,67300,0.097,0.087,0.087,0.154,0.989
27,67400,0.098,0.176,0.176,0.210,0.983
27,67500,0.098,0.237,0.237,0.209,0.989
27,67600,0.097,0.089,0.089,0.182,0.986
27,67700,0.097,0.116,0.116,0.169,0.991
27,67800,0.097,0.090,0.090,0.162,0.989
27,67900,0.097,0.094,0.094,0.144,0.989
28,68000,0.099,0.120,0.120,0.163,0.988
28,68100,0.098,0.157,0.157,0.147,0.989
28,68200,0.097,0.121,0.121,0.174,0.989
28,68300,0.097,0.380,0.380,0.200,0.991
28,68400,0.097,0.100,0.100,0.165,0.990
28,68500,0.097,0.073,0.073,0.159,0.990
28,68600,0.097,0.137,0.137,0.184,0.988
28,68700,0.099,0.450,0.450,0.242,0.984
28,68800,0.097,0.177,0.177,0.192,0.982
28,68900,0.097,0.080,0.080,0.151,0.984
28,69000,0.097,0.439,0.439,0.249,0.986
28,69100,0.098,0.084,0.084,0.153,0.988
28,69200,0.097,0.139,0.139,0.182,0.987
28,69300,0.097,0.117,0.117,0.178,0.986
28,69400,0.097,0.179,0.179,0.194,0.986
28,69500,0.098,0.083,0.083,0.151,0.988
28,69600,0.097,0.075,0.075,0.150,0.989
28,69700,0.097,0.216,0.216,0.184,0.989
28,69800,0.097,0.135,0.135,0.159,0.987
28,69900,0.098,0.302,0.302,0.225,0.986
28,70000,0.097,0.087,0.087,0.161,0.988
28,70100,0.097,0.073,0.073,0.144,0.990
28,70200,0.097,0.056,0.056,0.134,0.991
28,70300,0.098,0.361,0.361,0.189,0.986
28,70400,0.096,0.090,0.090,0.147,0.990
29,70500,0.099,1.685,1.685,0.455,0.972
29,70600,0.097,0.231,0.231,0.174,0.989
29,70700,0.098,0.194,0.194,0.185,0.983
29,70800,0.097,0.344,0.344,0.246,0.984
29,70900,0.098,0.265,0.265,0.184,0.982
29,71000,0.098,0.372,0.372,0.246,0.980
29,71100,0.097,0.066,0.066,0.147,0.988
29,71200,0.097,0.124,0.124,0.176,0.986
29,71300,0.097,0.323,0.323,0.221,0.985
29,71400,0.097,0.092,0.092,0.145,0.988
29,71500,0.097,0.114,0.114,0.151,0.988
29,71600,0.097,0.129,0.129,0.187,0.988
29,71700,0.097,0.084,0.084,0.134,0.989
29,71800,0.097,0.086,0.086,0.157,0.988
29,71900,0.097,0.057,0.057,0.130,0.991
29,72000,0.097,0.077,0.077,0.151,0.990
29,72100,0.097,0.105,0.105,0.174,0.987
29,72200,0.097,0.135,0.135,0.168,0.989
29,72300,0.097,0.064,0.064,0.139,0.991
29,72400,0.097,0.228,0.228,0.232,0.985
29,72500,0.097,0.097,0.097,0.166,0.989
29,72600,0.099,0.129,0.129,0.162,0.987
29,72700,0.097,0.087,0.087,0.152,0.990
29,72800,0.097,0.092,0.092,0.153,0.991
29,72900,0.097,0.082,0.082,0.164,0.990
30,73000,0.101,0.151,0.151,0.184,0.991
30,73100,0.097,0.138,0.138,0.179,0.981
30,73200,0.097,0.180,0.180,0.207,0.976
30,73300,0.097,0.104,0.104,0.177,0.981
30,73400,0.099,0.135,0.135,0.166,0.988
30,73500,0.097,0.518,0.518,0.232,0.985
30,73600,0.097,0.244,0.244,0.184,0.985
30,73700,0.097,0.445,0.445,0.216,0.989
30,73800,0.099,0.069,0.069,0.146,0.989
30,73900,0.097,0.157,0.157,0.187,0.986
30,74000,0.097,0.166,0.166,0.218,0.981
30,74100,0.097,0.165,0.165,0.195,0.988
30,74200,0.099,0.157,0.157,0.190,0.987
30,74300,0.097,0.118,0.118,0.190,0.986
30,74400,0.097,0.084,0.084,0.158,0.990
30,74500,0.097,0.152,0.152,0.172,0.987
30,74600,0.098,0.312,0.312,0.198,0.983
30,74700,0.097,0.233,0.233,0.245,0.984
30,74800,0.097,0.090,0.090,0.165,0.989
30,74900,0.097,0.129,0.129,0.209,0.983
30,75000,0.098,0.340,0.340,0.270,0.987
30,75100,0.097,0.167,0.167,0.203,0.984
30,75200,0.098,0.066,0.066,0.128,0.991
30,75300,0.098,0.188,0.188,0.216,0.985
30,75400,0.097,0.159,0.159,0.162,0.990
31,75500,0.100,0.077,0.077,0.144,0.989
31,75600,0.098,0.136,0.136,0.180,0.986
31,75700,0.098,0.080,0.080,0.128,0.990
31,75800,0.099,0.226,0.226,0.223,0.986
31,75900,0.098,0.376,0.376,0.223,0.984
31,76000,0.097,0.108,0.108,0.144,0.990
31,76100,0.098,0.099,0.099,0.162,0.988
31,76200,0.099,0.137,0.137,0.170,0.990
31,76300,0.097,0.084,0.084,0.146,0.985
31,76400,0.098,0.332,0.332,0.254,0.982
31,76500,0.098,0.125,0.125,0.165,0.989
31,76600,0.099,0.087,0.087,0.158,0.989
31,76700,0.098,0.088,0.088,0.162,0.988
31,76800,0.098,0.433,0.433,0.280,0.973
31,76900,0.098,0.071,0.071,0.144,0.991
31,77000,0.099,0.072,0.072,0.148,0.991
31,77100,0.098,2.067,2.067,0.477,0.974
31,77200,0.097,0.083,0.083,0.142,0.990
31,77300,0.098,0.264,0.264,0.214,0.989
31,77400,0.099,0.146,0.146,0.156,0.988
31,77500,0.097,0.240,0.240,0.193,0.987
31,77600,0.098,0.098,0.098,0.162,0.986
31,77700,0.098,0.109,0.109,0.151,0.991
31,77800,0.099,0.171,0.171,0.176,0.986
31,77900,0.097,0.070,0.070,0.141,0.991
32,78000,0.100,0.095,0.095,0.144,0.991
32,78100,0.098,0.056,0.056,0.135,0.989
32,78200,0.099,0.292,0.292,0.174,0.989
32,78300,0.097,0.098,0.098,0.158,0.989
32,78400,0.097,0.068,0.068,0.153,0.991
32,78500,0.097,0.160,0.160,0.168,0.989
32,78600,0.097,0.369,0.369,0.267,0.986
32,78700,0.097,0.330,0.330,0.194,0.991
32,78800,0.097,0.204,0.204,0.212,0.988
32,78900,0.097,0.073,0.073,0.144,0.988
32,79000,0.097,0.400,0.400,0.231,0.982
32,79100,0.097,0.094,0.094,0.141,0.991
32,79200,0.097,0.273,0.273,0.221,0.982
32,79300,0.097,0.114,0.114,0.163,0.989
32,79400,0.097,0.066,0.066,0.147,0.988
32,79500,0.097,0.121,0.121,0.153,0.990
32,79600,0.097,0.062,0.062,0.135,0.989
32,79700,0.098,0.173,0.173,0.174,0.988
32,79800,0.097,0.136,0.136,0.177,0.987
32,79900,0.097,0.113,0.113,0.160,0.988
32,80000,0.097,0.147,0.147,0.149,0.990
32,80100,0.097,0.055,0.055,0.141,0.987
32,80200,0.097,0.084,0.084,0.155,0.990
32,80300,0.097,0.352,0.352,0.196,0.987
32,80400,0.097,0.056,0.056,0.130,0.989
33,80500,0.099,0.167,0.167,0.200,0.986
33,80600,0.097,0.174,0.174,0.203,0.980
33,80700,0.097,0.084,0.084,0.157,0.988
33,80800,0.097,0.694,0.694,0.305,0.972
33,80900,0.098,0.391,0.391,0.221,0.988
33,81000,0.098,0.182,0.182,0.180,0.990
33,81100,0.097,0.158,0.158,0.165,0.990
33,81200,0.097,0.104,0.104,0.142,0.990
33,81300,0.097,0.055,0.055,0.140,0.991
33,81400,0.097,0.119,0.119,0.164,0.988
33,81500,0.097,0.106,0.106,0.140,0.990
33,81600,0.098,0.460,0.460,0.247,0.982
33,81700,0.098,0.074,0.074,0.134,0.989
33,81800,0.099,0.143,0.143,0.180,0.989
33,81900,0.097,0.199,0.199,0.186,0.989
33,82000,0.098,0.202,0.202,0.217,0.984
33,82100,0.098,0.134,0.134,0.147,0.991
33,82200,0.099,0.111,0.111,0.164,0.989
33,82300,0.097,0.073,0.073,0.161,0.987
33,82400,0.098,0.059,0.059,0.131,0.991
33,82500,0.098,0.138,0.138,0.170,0.991
33,82600,0.099,0.065,0.065,0.142,0.991
33,82700,0.097,0.084,0.084,0.152,0.991
33,82800,0.098,0.228,0.228,0.200,0.988
33,82900,0.098,0.116,0.116,0.151,0.992
34,83000,0.099,0.072,0.072,0.147,0.989
34,83100,0.098,0.074,0.074,0.136,0.992
34,83200,0.098,0.102,0.102,0.155,0.988
34,83300,0.098,0.187,0.187,0.183,0.992
34,83400,0.098,0.075,0.075,0.142,0.990
34,83500,0.097,0.124,0.124,0.175,0.991
34,83600,0.098,0.136,0.136,0.179,0.989
34,83700,0.098,0.077,0.077,0.168,0.987
34,83800,0.099,0.488,0.488,0.213,0.990
34,83900,0.098,0.249,0.249,0.222,0.980
34,84000,0.098,0.111,0.111,0.176,0.985
34,84100,0.098,0.103,0.103,0.139,0.991
34,84200,0.099,0.129,0.129,0.167,0.989
34,84300,0.099,0.175,0.175,0.175,0.989
34,84400,0.098,0.583,0.583,0.289,0.987
34,84500,0.098,0.099,0.099,0.148,0.990
34,84600,0.099,0.062,0.062,0.138,0.992
34,84700,0.098,0.219,0.219,0.213,0.979
34,84800,0.098,0.129,0.129,0.204,0.989
34,84900,0.098,0.457,0.457,0.243,0.986
34,85000,0.099,0.117,0.117,0.158,0.990
34,85100,0.098,0.049,0.049,0.129,0.990
34,85200,0.098,0.091,0.091,0.152,0.989
34,85300,0.098,0.518,0.518,0.335,0.979
34,85400,0.099,0.089,0.089,0.156,0.993
34,85500,0.097,0.191,0.191,0.204,0.987
35,85600,0.099,0.090,0.090,0.146,0.990
35,85700,0.097,0.191,0.191,0.187,0.991
35,85800,0.098,0.228,0.228,0.215,0.987
35,85900,0.097,0.321,0.321,0.213,0.986
35,86000,0.097,0.340,0.340,0.280,0.973
35,86100,0.097,0.160,0.160,0.164,0.987
35,86200,0.098,0.686,0.686,0.271,0.986
35,86300,0.097,0.066,0.066,0.134,0.990
35,86400,0.097,0.453,0.453,0.236,0.988
35,86500,0.097,0.066,0.066,0.148,0.988
35,86600,0.097,0.102,0.102,0.173,0.989
35,86700,0.097,0.051,0.051,0.129,0.991
35,86800,0.098,0.148,0.148,0.160,0.989
35,86900,0.097,0.074,0.074,0.135,0.989
35,87000,0.097,0.096,0.096,0.145,0.990
35,87100,0.097,0.091,0.091,0.158,0.987
35,87200,0.097,0.215,0.215,0.220,0.981
35,87300,0.097,0.080,0.080,0.148,0.990
35,87400,0.097,0.065,0.065,0.133,0.990
35,87500,0.097,0.091,0.091,0.153,0.991
35,87600,0.097,0.172,0.172,0.198,0.984
35,87700,0.097,0.074,0.074,0.149,0.988
35,87800,0.098,0.057,0.057,0.135,0.989
35,87900,0.097,0.201,0.201,0.173,0.988
35,88000,0.096,0.103,0.103,0.158,0.986
36,88100,0.100,0.055,0.055,0.139,0.989
36,88200,0.097,0.101,0.101,0.154,0.991
36,88300,0.098,0.190,0.190,0.191,0.988
36,88400,0.098,0.770,0.770,0.280,0.980
36,88500,0.098,0.140,0.140,0.174,0.988
36,88600,0.098,0.071,0.071,0.146,0.990
36,88700,0.098,0.149,0.149,0.170,0.991
36,88800,0.098,0.071,0.071,0.154,0.991
36,88900,0.097,0.080,0.080,0.156,0.991
36,89000,0.097,0.449,0.449,0.244,0.989
36,89100,0.098,0.091,0.091,0.156,0.990
36,89200,0.098,0.167,0.167,0.187,0.991
36,89300,0.098,0.082,0.082,0.142,0.987
36,89400,0.099,0.068,0.068,0.145,0.989
36,89500,0.098,0.133,0.133,0.168,0.992
36,89600,0.098,0.055,0.055,0.117,0.993
36,89700,0.098,0.350,0.350,0.259,0.985
36,89800,0.097,0.069,0.069,0.145,0.988
36,89900,0.098,0.071,0.071,0.148,0.988
36,90000,0.098,0.109,0.109,0.163,0.989
36,90100,0.098,0.131,0.131,0.166,0.991
36,90200,0.097,0.065,0.065,0.140,0.990
36,90300,0.098,0.064,0.064,0.129,0.992
36,90400,0.098,0.356,0.356,0.293,0.967
36,90500,0.097,0.063,0.063,0.137,0.989
37,90600,0.099,0.318,0.318,0.228,0.991
37,90700,0.098,0.066,0.066,0.130,0.990
37,90800,0.097,0.239,0.239,0.186,0.989
37,90900,0.097,0.122,0.122,0.169,0.987
37,91000,0.098,0.972,0.972,0.324,0.976
37,91100,0.097,0.376,0.376,0.241,0.980
37,91200,0.097,0.207,0.207,0.182,0.990
37,91300,0.097,0.121,0.121,0.152,0.989
37,91400,0.098,0.484,0.484,0.231,0.989
37,91500,0.097,0.064,0.064,0.135,0.992
37,91600,0.098,0.125,0.125,0.156,0.990
37,91700,0.098,0.065,0.065,0.146,0.990
37,91800,0.099,0.051,0.051,0.119,0.992
37,91900,0.098,0.079,0.079,0.146,0.991
37,92000,0.098,0.220,0.220,0.207,0.985
37,92100,0.098,0.129,0.129,0.183,0.992
37,92200,0.099,0.228,0.228,0.244,0.978
37,92300,0.097,0.119,0.119,0.161,0.986
37,92400,0.098,0.511,0.511,0.212,0.988
37,92500,0.098,0.050,0.050,0.121,0.992
37,92600,0.098,0.266,0.266,0.185,0.989
37,92700,0.098,0.144,0.144,0.206,0.988
37,92800,0.098,0.087,0.087,0.164,0.988
37,92900,0.098,0.058,0.058,0.139,0.991
37,93000,0.098,0.122,0.122,0.163,0.989
38,93100,0.100,0.294,0.294,0.216,0.988
38,93200,0.097,0.054,0.054,0.116,0.993
38,93300,0.097,0.082,0.082,0.149,0.989
38,93400,0.098,0.145,0.145,0.171,0.991
38,93500,0.097,0.151,0.151,0.177,0.989
38,93600,0.097,0.309,0.309,0.231,0.990
38,93700,0.097,0.092,0.092,0.166,0.988
38,93800,0.098,0.228,0.228,0.242,0.982
38,93900,0.097,0.160,0.160,0.176,0.989
38,94000,0.097,0.383,0.383,0.236,0.989
38,94100,0.097,0.122,0.122,0.172,0.990
38,94200,0.098,0.057,0.057,0.139,0.989
38,94300,0.097,0.205,0.205,0.182,0.993
38,94400,0.097,0.047,0.047,0.127,0.991
38,94500,0.097,0.167,0.167,0.184,0.987
38,94600,0.098,0.385,0.385,0.217,0.985
38,94700,0.097,0.176,0.176,0.185,0.991
38,94800,0.097,0.117,0.117,0.168,0.991
38,94900,0.098,0.112,0.112,0.147,0.990
38,95000,0.101,0.064,0.064,0.133,0.991
38,95100,0.097,0.077,0.077,0.139,0.992
38,95200,0.097,0.054,0.054,0.134,0.990
38,95300,0.097,0.155,0.155,0.177,0.990
38,95400,0.098,0.132,0.132,0.189,0.985
38,95500,0.097,0.169,0.169,0.191,0.987
39,95600,0.100,0.107,0.107,0.163,0.987
39,95700,0.098,0.135,0.135,0.159,0.989
39,95800,0.097,0.076,0.076,0.140,0.992
39,95900,0.098,0.147,0.147,0.188,0.991
39,96000,0.097,0.087,0.087,0.161,0.991
39,96100,0.097,0.122,0.122,0.150,0.989
39,96200,0.099,0.063,0.063,0.132,0.991
39,96300,0.098,1.867,1.867,0.250,0.988
39,96400,0.098,0.086,0.086,0.151,0.990
39,96500,0.098,0.200,0.200,0.195,0.991
39,96600,0.099,0.086,0.086,0.147,0.990
39,96700,0.097,0.064,0.064,0.150,0.990
39,96800,0.098,0.196,0.196,0.255,0.988
39,96900,0.098,0.086,0.086,0.144,0.989
39,97000,0.098,0.051,0.051,0.123,0.989
39,97100,0.097,0.224,0.224,0.221,0.982
39,97200,0.097,0.070,0.070,0.127,0.990
39,97300,0.098,0.116,0.116,0.154,0.991
39,97400,0.098,0.056,0.056,0.125,0.989
39,97500,0.098,0.051,0.051,0.117,0.991
39,97600,0.098,0.071,0.071,0.127,0.991
39,97700,0.098,0.122,0.122,0.165,0.990
39,97800,0.099,0.084,0.084,0.172,0.989
39,97900,0.097,0.080,0.080,0.128,0.990
39,98000,0.097,0.221,0.221,0.236,0.985
40,98100,0.100,0.059,0.059,0.141,0.989
40,98200,0.099,0.100,0.100,0.143,0.992
40,98300,0.098,0.050,0.050,0.130,0.991
40,98400,0.097,0.062,0.062,0.132,0.990
40,98500,0.098,0.093,0.093,0.167,0.991
40,98600,0.098,0.432,0.432,0.241,0.985
40,98700,0.097,0.043,0.043,0.126,0.990
40,98800,0.097,0.061,0.061,0.135,0.990
40,98900,0.097,0.981,0.981,0.301,0.984
40,99000,0.098,0.364,0.364,0.237,0.989
40,99100,0.097,0.057,0.057,0.118,0.991
40,99200,0.097,0.054,0.054,0.139,0.990
40,99300,0.098,0.050,0.050,0.131,0.989
40,99400,0.099,0.046,0.046,0.128,0.990
40,99500,0.098,0.054,0.054,0.133,0.992
40,99600,0.097,0.068,0.068,0.146,0.989
40,99700,0.098,0.065,0.065,0.141,0.991
40,99800,0.099,0.064,0.064,0.143,0.989
40,99900,0.097,0.052,0.052,0.130,0.990
40,100000,0.098,0.107,0.107,0.148,0.991
40,100100,0.098,0.156,0.156,0.170,0.989
40,100200,0.098,1.689,1.689,0.275,0.987
40,100300,0.097,0.304,0.304,0.211,0.988
40,100400,0.098,0.131,0.131,0.164,0.991
40,100500,0.097,0.140,0.140,0.173,0.992
40,100600,0.098,0.100,0.100,0.151,0.992
41,100700,0.099,0.079,0.079,0.156,0.991
41,100800,0.097,0.265,0.265,0.206,0.988
41,100900,0.097,0.075,0.075,0.137,0.991
41,101000,0.098,0.072,0.072,0.146,0.991
41,101100,0.097,0.133,0.133,0.164,0.993
41,101200,0.097,0.114,0.114,0.160,0.993
41,101300,0.097,0.118,0.118,0.161,0.995
41,101400,0.098,0.156,0.156,0.168,0.990
41,101500,0.097,0.130,0.130,0.194,0.987
41,101600,0.097,0.101,0.101,0.171,0.991
41,101700,0.097,0.086,0.086,0.148,0.993
41,101800,0.097,0.099,0.099,0.155,0.993
41,101900,0.097,0.093,0.093,0.144,0.992
41,102000,0.097,0.122,0.122,0.169,0.992
41,102100,0.097,0.108,0.108,0.171,0.992
41,102200,0.097,0.104,0.104,0.171,0.989
41,102300,0.097,0.110,0.110,0.168,0.989
41,102400,0.097,0.102,0.102,0.164,0.993
41,102500,0.097,0.143,0.143,0.179,0.992
41,102600,0.098,0.080,0.080,0.152,0.992
41,102700,0.097,0.116,0.116,0.160,0.993
41,102800,0.097,0.076,0.076,0.151,0.993
41,102900,0.098,0.081,0.081,0.145,0.994
41,103000,0.098,0.084,0.084,0.155,0.992
41,103100,0.096,0.060,0.060,0.125,0.995
42,103200,0.100,0.045,0.045,0.120,0.993
42,103300,0.098,0.066,0.066,0.140,0.992
42,103400,0.099,0.176,0.176,0.179,0.992
42,103500,0.097,0.183,0.183,0.184,0.992
42,103600,0.098,0.091,0.091,0.148,0.989
42,103700,0.098,0.073,0.073,0.145,0.991
42,103800,0.097,0.127,0.127,0.165,0.991
42,103900,0.097,0.143,0.143,0.168,0.988
42,104000,0.098,0.193,0.193,0.197,0.989
42,104100,0.098,0.040,0.040,0.113,0.994
42,104200,0.099,0.067,0.067,0.137,0.991
42,104300,0.097,0.167,0.167,0.185,0.991
42,104400,0.098,0.164,0.164,0.151,0.991
42,104500,0.098,0.053,0.053,0.141,0.991
42,104600,0.099,0.181,0.181,0.152,0.990
42,104700,0.098,0.067,0.067,0.145,0.991
42,104800,0.098,0.093,0.093,0.145,0.992
42,104900,0.098,0.071,0.071,0.158,0.992
42,105000,0.099,0.099,0.099,0.162,0.989
42,105100,0.097,0.081,0.081,0.144,0.992
42,105200,0.097,0.535,0.535,0.228,0.983
42,105300,0.098,0.490,0.490,0.250,0.983
42,105400,0.099,0.084,0.084,0.150,0.990
42,105500,0.098,0.835,0.835,0.253,0.988
42,105600,0.097,0.168,0.168,0.181,0.989
43,105700,0.102,0.048,0.048,0.112,0.991
43,105800,0.099,0.113,0.113,0.156,0.990
43,105900,0.097,0.076,0.076,0.136,0.992
42,103200,0.112,17.640,17.640,1.843,0.232
42,103300,0.097,12.019,12.019,1.526,0.424
42,103400,0.097,9.459,9.459,1.421,0.560
42,103500,0.097,7.677,7.677,1.284,0.671
42,103600,0.101,5.726,5.726,1.092,0.769
42,103700,0.097,5.591,5.591,0.994,0.822
42,103800,0.097,6.218,6.218,0.861,0.862
42,103900,0.097,4.812,4.812,0.894,0.863
42,104000,0.097,4.079,4.079,0.848,0.876
42,104100,0.098,2.023,2.023,0.634,0.924
42,104200,0.099,1.477,1.477,0.563,0.933
42,104300,0.097,2.192,2.192,0.621,0.931
42,104400,0.097,1.797,1.797,0.567,0.943
42,104500,0.097,1.020,1.020,0.543,0.944
42,104600,0.097,1.747,1.747,0.562,0.940
42,104700,0.097,1.179,1.179,0.497,0.951
42,104800,0.099,1.532,1.532,0.527,0.951
42,104900,0.098,1.563,1.563,0.578,0.956
42,105000,0.098,2.591,2.591,0.564,0.951
42,105100,0.098,1.004,1.004,0.478,0.955
42,105200,0.098,5.510,5.510,0.726,0.931
42,105300,0.098,3.536,3.536,0.636,0.943
42,105400,0.099,1.204,1.204,0.476,0.960
42,105500,0.098,4.785,4.785,0.763,0.927
42,105600,0.097,1.249,1.249,0.481,0.960
43,105700,0.101,0.877,0.877,0.423,0.963
43,105800,0.098,1.044,1.044,0.448,0.964
43,105900,0.100,1.040,1.040,0.432,0.965
43,106000,0.098,1.268,1.268,0.455,0.960
43,106100,0.098,1.481,1.481,0.496,0.960
43,106200,0.098,1.193,1.193,0.438,0.966
43,106300,0.098,0.720,0.720,0.398,0.967
43,106400,0.098,1.048,1.048,0.434,0.962
43,106500,0.100,0.974,0.974,0.412,0.970
43,106600,0.098,1.554,1.554,0.534,0.957
43,106700,0.098,2.996,2.996,0.543,0.959
43,106800,0.098,0.857,0.857,0.483,0.968
43,106900,0.098,1.248,1.248,0.459,0.962
43,107000,0.098,0.966,0.966,0.422,0.967
43,107100,0.100,1.145,1.145,0.451,0.966
43,107200,0.098,1.283,1.283,0.451,0.967
43,107300,0.098,0.719,0.719,0.391,0.969
43,107400,0.098,1.213,1.213,0.448,0.970
43,107500,0.099,0.534,0.534,0.415,0.966
43,107600,0.098,0.696,0.696,0.380,0.971
43,107700,0.100,0.905,0.905,0.394,0.972
43,107800,0.098,1.770,1.770,0.439,0.966
43,107900,0.099,0.547,0.547,0.382,0.971
43,108000,0.098,1.333,1.333,0.485,0.960
43,108100,0.099,0.881,0.881,0.406,0.968
44,108200,0.102,1.359,1.359,0.493,0.946
44,108300,0.101,0.830,0.830,0.401,0.967
44,108400,0.098,0.646,0.646,0.377,0.971
