current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
22,52900,0.100,0.114,0.114,0.162,0.975
22,53000,0.099,1.225,1.225,0.339,0.970
22,53100,0.098,0.128,0.128,0.170,0.976
22,53200,0.099,0.154,0.154,0.164,0.977
22,53300,0.098,0.271,0.271,0.210,0.970
22,53400,0.097,0.162,0.162,0.203,0.959
22,53500,0.097,0.133,0.133,0.168,0.976
22,53600,0.098,0.421,0.421,0.248,0.971
22,53700,0.097,0.124,0.124,0.151,0.979
22,53800,0.098,0.210,0.210,0.206,0.971
22,53900,0.099,0.096,0.096,0.155,0.977
22,54000,0.099,0.138,0.138,0.158,0.978
22,54100,0.097,0.125,0.125,0.164,0.978
22,54200,0.099,0.154,0.154,0.168,0.975
22,54300,0.098,0.200,0.200,0.183,0.968
22,54400,0.099,0.067,0.067,0.137,0.978
22,54500,0.099,0.858,0.858,0.345,0.963
22,54600,0.098,0.118,0.118,0.172,0.971
22,54700,0.098,0.081,0.081,0.162,0.970
22,54800,0.100,0.143,0.143,0.185,0.957
22,54900,0.097,0.100,0.100,0.183,0.958
22,55000,0.098,0.198,0.198,0.186,0.974
22,55100,0.099,0.083,0.083,0.142,0.978
22,55200,0.099,0.084,0.084,0.153,0.975
22,55300,0.097,0.168,0.168,0.175,0.973
